latitude,longitude,name,location_type,language,link
39.892239,32.783748,Academic Writing Center,Academic Buildings,en,https://files.catbox.moe/htgfgw.jpg
39.8846642269715,32.7782063483755,Department of Aerospace Engineering,Academic Buildings,en,http://ae.metu.edu.tr/tanitim/tanitim/pics/aee_Giris01b.jpg
39.8841291038757,32.7779474258205,Department of Aerospace Engineering Hangar Building,Academic Buildings,en,http://ae.metu.edu.tr/tanitim/tanitim/pics/aee_Hangar01.jpeg
39.8944274319533,32.7826988697052,Department of Archaeometry,Academic Buildings,en,https://files.catbox.moe/o2m8jv.jpg
39.8969544431093,32.7813577651978,Department of Architecture,Academic Buildings,en,https://arch.metu.edu.tr/system/files/About/untitled-2.jpg
39.900497863703,32.7802319526563,Department of Basic English Classes,Academic Buildings,en,https://files.catbox.moe/6tdwt1.jpg
39.9001398260412,32.7789144515555,Department of Basic English Classes 1-2-3-4,Academic Buildings,en,https://files.catbox.moe/iy1koi.jpg
39.9000492874855,32.7800710201154,Department of Basic English Undergradute Laboratory,Academic Buildings,en,https://ydyom.metu.edu.tr/sites/ydyom.metu.edu.tr/files/slider/image/1280x512x2_0.jpg
39.8957773778439,32.7800273895264,Department of Biological Sciences,Academic Buildings,en,https://bio.metu.edu.tr/en/system/files/bolum-large.jpg
39.898655,32.778783,Department of Business Administration,Academic Buildings,en,https://feas.metu.edu.tr/sites/feas.metu.edu.tr/files/slider/image/7-7.jpg
39.8879901291766,32.7821102142116,Department of Chemical Engineering A Block,Academic Buildings,en,https://files.catbox.moe/mmg2fp.jpg
39.8878172520968,32.7825708389173,Department of Chemical Engineering B Block,Academic Buildings,en,https://files.catbox.moe/za139j.jpg
39.8880477547729,32.7828290462276,Department of Chemical Engineering C Block,Academic Buildings,en,https://files.catbox.moe/v1xc8w.jpg
39.8884264360583,32.7824857234737,Department of Chemical Engineering D Block,Academic Buildings,en,https://files.catbox.moe/lq918x.jpg
39.8875990970644,32.7830804586301,Department of Chemical Engineering E Block,Academic Buildings,en,https://files.catbox.moe/za139j.jpg
39.8931597756297,32.7828919887543,Department of Chemistry,Academic Buildings,en,https://fef.metu.edu.tr/system/files/images/kimya.jpg
39.8975544431093,32.7815577651978,Department of City and Regional Planning,Academic Buildings,en,https://arch.metu.edu.tr/system/files/About/untitled-2.jpg
39.8895048430407,32.7839984893581,Department of Civil Engineering,Academic Buildings,en,https://files.catbox.moe/2pig8a.jpg
39.8905009138078,32.7836766242763,Department of Civil Engineering K1 Building,Academic Buildings,en,https://ce.metu.edu.tr/tr/system/files/20200918_140755.jpg
39.9015884266627,32.773614406542,Department of Computer Education and Instructional Technology,Academic Buildings,en,https://ceit.metu.edu.tr/sites/ceit.metu.edu.tr/files/styles/featured_slider/public/slider-images/2_1.jpg.webp?itok=glISyjc9
39.8919414864205,32.7831387519836,Department of Computer Engineering,Academic Buildings,en,https://tanitim.ceng.metu.edu.tr/images/slider/BMB-18.jpg
39.89834,32.782605,Department of Economics,Academic Buildings,en,https://feas.metu.edu.tr/sites/feas.metu.edu.tr/files/slider/image/4-4.jpg
39.9007,32.776333,Department of Educational Sciences,Academic Buildings,en,https://fim.metu.edu.tr/sites/fim.metu.edu.tr/files/gallery/1_0.jpg
39.8914640428517,32.7821838855743,Department of Electrical and Electronics Engineering,Academic Buildings,en,https://files.catbox.moe/7wq7rs.jpg
39.8905955809374,32.7825815677534,Department of Electrical and Electronics Engineering,Academic Buildings,en,https://files.catbox.moe/g5sl7r.jpg
39.900727,32.776368,Department of Elementary and Early Childhood Education,Academic Buildings,en,https://fim.metu.edu.tr/sites/fim.metu.edu.tr/files/gallery/1_0.jpg
39.892304,32.783567,Department of Engineering Sciences,Academic Buildings,en,https://files.catbox.moe/htgfgw.jpg
39.8869199307265,32.7831416129629,Department of Environmental Engineering,Academic Buildings,en,https://enve.metu.edu.tr/sites/enve.metu.edu.tr/files/slider/standard_image/slider4_rev.jpg
39.8876443745811,32.7790861129324,Department of Food Engineering,Academic Buildings,en,https://fde.metu.edu.tr/sites/fde.metu.edu.tr/files/slider/image/bina_3_kisa.jpg
39.9021522203302,32.7731609344482,Department of Foreign Language Education,Academic Buildings,en,https://fle.metu.edu.tr/sites/fle.metu.edu.tr/files/styles/featured_slider/public/slider-images/slider_4_fle_genel.jpg.webp?itok=ISvxi6PS
39.886113154697,32.7814893722098,Department of Geological Engineering,Academic Buildings,en,https://cumhuriyetim.metu.edu.tr/tr/system/files/jeoloji0.jpeg
39.896498560128,32.7817083088531,Department of History,Academic Buildings,en,https://files.catbox.moe/a3u97v.jpg
39.896993,32.781426,Department of Industrial Design,Academic Buildings,en,https://arch.metu.edu.tr/system/files/About/untitled-2.jpg
39.8924189266637,32.7819600105067,Department of Industrial Engineering,Academic Buildings,en,https://files.catbox.moe/c7d7i0.jpg
39.89828,32.77887,Department of International Relations,Academic Buildings,en,https://feas.metu.edu.tr/sites/feas.metu.edu.tr/files/slider/image/7-7.jpg
39.8956868335247,32.7823984622955,Department of Mathematics,Academic Buildings,en,https://fef.metu.edu.tr/system/files/images/matematik.jpg
39.90074,32.776438,Department of Mathematics and Science Education,Academic Buildings,en,https://fim.metu.edu.tr/sites/fim.metu.edu.tr/files/gallery/1_0.jpg
39.889521307138,32.7825822829982,Department of Mechanical Engineering A Block,Academic Buildings,en,https://files.catbox.moe/81m4pc.jpg
39.8890109182842,32.7823247909328,Department of Mechanical Engineering B Block,Academic Buildings,en,https://files.catbox.moe/us90wj.jpg
39.8894472186692,32.7820672988673,Department of Mechanical Engineering C Block,Academic Buildings,en,https://files.catbox.moe/81m4pc.jpg
39.8901140120058,32.780200481393,Department of Mechanical Engineering D Block,Academic Buildings,en,https://files.catbox.moe/81m4pc.jpg
39.8898505882528,32.7802863120814,Department of Mechanical Engineering E Block,Academic Buildings,en,https://files.catbox.moe/8ofutb.jpg
39.8894883789395,32.7802233695547,Department of Mechanical Engineering F Block,Academic Buildings,en,https://files.catbox.moe/81m4pc.jpg
39.8889285971455,32.7803721427699,Department of Mechanical Engineering G Block,Academic Buildings,en,https://files.catbox.moe/hhpt82.jpg
39.886014365143,32.7826695441763,Department of Metallurgical and Materials Engineering,Academic Buildings,en,https://files.catbox.moe/p0v7ao.jpg
39.8858167856079,32.7805237769644,Department of Mining Engineering,Academic Buildings,en,https://mine.metu.edu.tr/sites/mine.metu.edu.tr/files/slider/image/4a.jpg
39.8944315476824,32.7826076745987,Department of Modern Languages,Academic Buildings,en,https://mld.metu.edu.tr/sites/mld.metu.edu.tr/files/slider/image/img_4728_2.jpg
39.8956580239434,32.7833433151136,Department of Music and Fine Arts,Academic Buildings,en,https://files.catbox.moe/yp5c34.jpg
39.8866564946996,32.7793436049978,Department of Petroleum and Natural Gas Engineering,Academic Buildings,en,https://files.catbox.moe/cs1tv1.jpg
39.8964,32.7817,Department of Philosophy,Academic Buildings,en,https://files.catbox.moe/a3u97v.jpg
39.900692,32.776389,Department of Physical Education and Sports,Academic Buildings,en,https://fim.metu.edu.tr/sites/fim.metu.edu.tr/files/gallery/1_0.jpg
39.8942874970168,32.7818191051483,Department of Physics,Academic Buildings,en,https://phys.metu.edu.tr/sites/phys.metu.edu.tr/files/slider/image/department2.jpg
39.8948472350484,32.781820535638,Department of Physics P Building,Academic Buildings,en,https://phys.metu.edu.tr/sites/phys.metu.edu.tr/files/slider/image/department2.jpg
39.8949542432693,32.7824964523097,Department of Physics U-Auditorium,Academic Buildings,en,https://ihm.metu.edu.tr/sites/ihm.metu.edu.tr/files/gallery/u3-11.jpg
39.898342,32.782605,Department of Political Science and Public Administration,Academic Buildings,en,https://upload.wikimedia.org/wikipedia/commons/3/3e/METU_PADM_Building.jpg
39.89642,32.7818,Department of Psychology,Academic Buildings,en,https://files.catbox.moe/a3u97v.jpg
39.896445,32.78155,Department of Sociology,Academic Buildings,en,https://files.catbox.moe/a3u97v.jpg
39.8934519971862,32.7818030118942,Department of Statistics,Academic Buildings,en,https://stat.metu.edu.tr/en/system/files/stat.png
39.8900563881463,32.7818888425827,Department of Turkish Language,Academic Buildings,en,https://merlab.metu.edu.tr/tr/system/files/Belgeler/Resimler/merlab-onden-gorunus.jpg
39.8923530730348,32.7834284305573,Engineering Building,Academic Buildings,en,https://muhfd.metu.edu.tr/sites/muhfd.metu.edu.tr/files/es-eng.jpg
39.8968544431093,32.7818577651978,Faculty of Architecture,Academic Buildings,en,https://arch.metu.edu.tr/system/files/About/untitled-2.jpg
39.8967445483367,32.7823562621961,Faculty of Architecture Auditorium,Academic Buildings,en,https://files.catbox.moe/8za693.jpg
39.894553,32.78253,Faculty of Arts and Sciences,Academic Buildings,en,https://files.catbox.moe/o2m8jv.jpg
39.8983125702178,32.7827417850494,Faculty of Economic and Administrative Sciences-1,Academic Buildings,en,https://upload.wikimedia.org/wikipedia/commons/3/3e/METU_PADM_Building.jpg
39.8989051990667,32.7784931659698,Faculty of Economic and Administrative Sciences-2,Academic Buildings,en,https://feas.metu.edu.tr/sites/feas.metu.edu.tr/files/slider/image/7-7.jpg
39.9006665934468,32.7764253615896,Faculty of Education,Academic Buildings,en,https://fim.metu.edu.tr/sites/fim.metu.edu.tr/files/gallery/1_0.jpg
39.892385,32.783609,Faculty of Engineering,Academic Buildings,en,https://files.catbox.moe/htgfgw.jpg
36.566979,34.254975,Graduate School of Marine Sciences,Academic Buildings,en,
39.892625,32.783503,Graduate School of Natural and Applied Sciences,Academic Buildings,en,https://files.catbox.moe/htgfgw.jpg
39.892273,32.783693,Graduate School of Social Sciences,Academic Buildings,en,https://files.catbox.moe/htgfgw.jpg
39.896246560128,32.7819693088531,Human Sciences Building,Academic Buildings,en,https://files.catbox.moe/a3u97v.jpg
39.8922542924728,32.7780561446707,Informatics Institute,Academic Buildings,en,https://ii.metu.edu.tr/sites/ii.metu.edu.tr/files/styles/slider_image/public/slider/standard_image/img_5768_0.png?itok=uIwIqtUP
39.8943945061116,32.7826344966888,Institute of Applied Mathemathics,Academic Buildings,en,https://files.catbox.moe/a3u97v.jpg
39.9004855176079,32.7812962531607,School of Foreign Languages,Academic Buildings,en,https://dbe.metu.edu.tr/sites/dbe.metu.edu.tr/files/images/slayt/1.jpg
39.90195,32.773171,Technical Vocational School of Higher Education,Academic Buildings,en,https://fle.metu.edu.tr/sites/fle.metu.edu.tr/files/styles/featured_slider/public/slider-images/slider_4_fle_genel.jpg.webp?itok=ISvxi6PS
39.90578,32.767518,Archive Buildings,Administrative Buildings,en,https://bilimgenc.tubitak.gov.tr/sites/default/files/styles/bp-770px-custom_user_desktop_1x/public/tasarim_fabrikasi.png?itok=uWTCNjwe
39.90415,32.771445,Atelier,Administrative Buildings,en,https://gam.metu.edu.tr/sites/gam.metu.edu.tr/files/slider/image/whatsapp_gorsel_2025-07-23_saat_15.00.57_7dbe9ec6.jpg
39.8913981883053,32.7833962440491,Computer Center,Administrative Buildings,en,https://coordinators.metu.edu.tr/sites/coordinators.metu.edu.tr/files/slider/image/picture1.jpg
39.9030287662352,32.7711882591029,Directorate of Construction and Technical Works,Administrative Buildings,en,https://files.catbox.moe/2g5chw.jpg
39.904759,32.766992,Directorate of Construction and Technical Works Office of Study and Projects,Administrative Buildings,en,
39.902963,32.771424,Directorate of Science Affairs,Administrative Buildings,en,https://files.catbox.moe/w6m7c4.jpg
39.906568,32.768292,Junkyard,Administrative Buildings,en,
39.9042715491899,32.7706028222929,Office of Building Maintenance,Administrative Buildings,en,https://ybm.metu.edu.tr/sites/ybm.metu.edu.tr/files/slider/image/ybm_webslider_2_0.png
39.9039587979862,32.7706840038081,Office of Central Heating & Water Support,Administrative Buildings,en,https://isim.metu.edu.tr/sites/isim.metu.edu.tr/files/slider/image/dscn4083.jpg
39.9062673620623,32.7687145471464,Office of Electrical Works,Administrative Buildings,en,
39.9057365226645,32.7657809257289,Office of Forestation & Landscape Planning,Administrative Buildings,en,
39.9052920958193,32.7698364257594,Office of General Atelier,Administrative Buildings,en,https://gam.metu.edu.tr/sites/gam.metu.edu.tr/files/slider/image/whatsapp_gorsel_2025-07-23_saat_15.00.57_7dbe9ec6.jpg
39.8944891678639,32.7825379371643,Office of Scholarship and Financial Aid,Administrative Buildings,en,https://files.catbox.moe/o2m8jv.jpg
39.890905,32.774092,Office of Social Facilities,Administrative Buildings,en,https://files.catbox.moe/8eywrs.jpg
39.904693,32.766788,Office of Telephony,Administrative Buildings,en,
39.9062179818268,32.7700395583997,Office of Traffic,Administrative Buildings,en,
39.904584298966,32.7701382636587,Office of Transportation,Administrative Buildings,en,https://tim.metu.edu.tr/sites/tim.metu.edu.tr/files/slider/image/tim_webslider_1.jpg
39.894962474664,32.7842223644257,Presidency,Administrative Buildings,en,https://ihm.metu.edu.tr/tr/system/files/IHM/NOBETCIAMIRLIGI/rektc3b6rlc3bck.jpg
39.906272,32.770052,Printing House,Administrative Buildings,en,
39.8947237638168,32.7840936183929,Registrars' Office,Administrative Buildings,en,https://ihm.metu.edu.tr/tr/system/files/IHM/NOBETCIAMIRLIGI/rektc3b6rlc3bck.jpg
39.90579,32.767517,Welding Technology Centre,Administrative Buildings,en,https://bilimgenc.tubitak.gov.tr/sites/default/files/styles/bp-770px-custom_user_desktop_1x/public/tasarim_fabrikasi.png?itok=uWTCNjwe
39.8940652468247,32.7859497070312,Cultural and Convention Center,Conference Halls,en,
39.89842780400649,32.78270843624796,Çobanoğlu Hall,Conference Halls,en,
39.896781588637424,32.78232103585651,Faculty of Architecture Auditorium,Conference Halls,en,
39.892412752888724,32.78310808539118,MM-25 Auditorium,Conference Halls,en,
39.8944274319533,32.7820309996605,Smart Class,Conference Halls,en,
39.89629594755003,32.78312337397438,Solmaz İzdemir Coference Hall,Conference Halls,en,
39.8960407788199,32.7832245826721,Central Library,Libraries,en,https://upload.wikimedia.org/wikipedia/commons/8/8e/METU_Library_-_14847345684.jpg
39.89865827100249,32.77899742126465,European Documentation Center,Libraries,en,
39.898445,32.777089,Library Saloon,Libraries,en,
39.8990204318588,32.7791905403137,Muhan Soysal Library,Libraries,en,
39.8915216655278,32.7833440303584,Computer Center Building Classrooms - BMB G102,Classrooms,en,
39.884664227,32.7782063483755,Department of Aerospace Engineering Building Classrooms - AE024,Classrooms,en,
39.884664227,32.7782063483755,Department of Aerospace Engineering Building Classrooms - AE025,Classrooms,en,
39.884664227,32.7782063483755,Department of Aerospace Engineering Building Classrooms - AE026,Classrooms,en,
39.884664227,32.7782063483755,Department of Aerospace Engineering Building Classrooms - AE122,Classrooms,en,
39.884664227,32.7782063483755,Department of Aerospace Engineering Building Classrooms - AE124,Classrooms,en,
39.884664227,32.7782063483755,Department of Aerospace Engineering Building Classrooms - AE125,Classrooms,en,
39.884664227,32.7782063483755,Department of Aerospace Engineering Building Classrooms - AE126,Classrooms,en,
39.884664227,32.7782063483755,Department of Aerospace Engineering Building Classrooms - AE128,Classrooms,en,
39.900262,32.780965,Department of Basic English A Block Building Classrooms - HZA001,Classrooms,en,
39.900262,32.780965,Department of Basic English A Block Building Classrooms - HZA002,Classrooms,en,
39.900262,32.780965,Department of Basic English A Block Building Classrooms - HZA003,Classrooms,en,
39.900262,32.780965,Department of Basic English A Block Building Classrooms - HZA004,Classrooms,en,
39.900262,32.780965,Department of Basic English A Block Building Classrooms - HZA005,Classrooms,en,
39.900262,32.780965,Department of Basic English A Block Building Classrooms - HZA006,Classrooms,en,
39.900262,32.780965,Department of Basic English A Block Building Classrooms - HZA101,Classrooms,en,
39.900262,32.780965,Department of Basic English A Block Building Classrooms - HZA102,Classrooms,en,
39.900262,32.780965,Department of Basic English A Block Building Classrooms - HZA103,Classrooms,en,
39.900262,32.780965,Department of Basic English A Block Building Classrooms - HZA104,Classrooms,en,
39.900262,32.780965,Department of Basic English A Block Building Classrooms - HZA105,Classrooms,en,
39.900262,32.780965,Department of Basic English A Block Building Classrooms - HZA106,Classrooms,en,
39.900262,32.780965,Department of Basic English A Block Building Classrooms - HZA201,Classrooms,en,
39.900262,32.780965,Department of Basic English A Block Building Classrooms - HZA202,Classrooms,en,
39.900262,32.780965,Department of Basic English A Block Building Classrooms - HZA203,Classrooms,en,
39.900262,32.780965,Department of Basic English A Block Building Classrooms - HZA204,Classrooms,en,
39.900262,32.780965,Department of Basic English A Block Building Classrooms - HZA205,Classrooms,en,
39.900262,32.780965,Department of Basic English A Block Building Classrooms - HZA206,Classrooms,en,
39.900262,32.780965,Department of Basic English A Block Building Classrooms - HZA301,Classrooms,en,
39.900262,32.780965,Department of Basic English A Block Building Classrooms - HZA302,Classrooms,en,
39.900262,32.780965,Department of Basic English A Block Building Classrooms - HZA303,Classrooms,en,
39.900262,32.780965,Department of Basic English A Block Building Classrooms - HZA304,Classrooms,en,
39.900262,32.780965,Department of Basic English A Block Building Classrooms - HZA305,Classrooms,en,
39.900262,32.780965,Department of Basic English A Block Building Classrooms - HZA306,Classrooms,en,
39.900498,32.781212,Department of Basic English B Block Building Classrooms - HZB001,Classrooms,en,
39.900498,32.781212,Department of Basic English B Block Building Classrooms - HZB002,Classrooms,en,
39.900498,32.781212,Department of Basic English B Block Building Classrooms - HZB003,Classrooms,en,
39.900498,32.781212,Department of Basic English B Block Building Classrooms - HZB004,Classrooms,en,
39.900498,32.781212,Department of Basic English B Block Building Classrooms - HZB005,Classrooms,en,
39.900498,32.781212,Department of Basic English B Block Building Classrooms - HZB006,Classrooms,en,
39.900498,32.781212,Department of Basic English B Block Building Classrooms - HZB101,Classrooms,en,
39.900498,32.781212,Department of Basic English B Block Building Classrooms - HZB102,Classrooms,en,
39.900498,32.781212,Department of Basic English B Block Building Classrooms - HZB103,Classrooms,en,
39.900498,32.781212,Department of Basic English B Block Building Classrooms - HZB104,Classrooms,en,
39.900498,32.781212,Department of Basic English B Block Building Classrooms - HZB105,Classrooms,en,
39.900498,32.781212,Department of Basic English B Block Building Classrooms - HZB106,Classrooms,en,
39.900498,32.781212,Department of Basic English B Block Building Classrooms - HZB201,Classrooms,en,
39.900498,32.781212,Department of Basic English B Block Building Classrooms - HZB202,Classrooms,en,
39.900498,32.781212,Department of Basic English B Block Building Classrooms - HZB203,Classrooms,en,
39.900498,32.781212,Department of Basic English B Block Building Classrooms - HZB204,Classrooms,en,
39.900498,32.781212,Department of Basic English B Block Building Classrooms - HZB205,Classrooms,en,
39.900498,32.781212,Department of Basic English B Block Building Classrooms - HZB206,Classrooms,en,
39.900177,32.779982,Department of Basic English D Block Building Classrooms - HZLAB01,Classrooms,en,
39.900177,32.779982,Department of Basic English D Block Building Classrooms - HZLAB02,Classrooms,en,
39.900177,32.779982,Department of Basic English D Block Building Classrooms - HZDVR1,Classrooms,en,
39.900177,32.779982,Department of Basic English D Block Building Classrooms - HZDVR2,Classrooms,en,
39.900177,32.779982,Department of Basic English D Block Building Classrooms - HZDVR3,Classrooms,en,
39.900177,32.779982,Department of Basic English D Block Building Classrooms - HZDVR4,Classrooms,en,
39.900177,32.779982,Department of Basic English D Block Building Classrooms - HZDVR5,Classrooms,en,
39.900177,32.779982,Department of Basic English D Block Building Classrooms - HZDVR6,Classrooms,en,
39.900177,32.779982,Department of Basic English D Block Building Classrooms - HZDVR7,Classrooms,en,
39.900177,32.779982,Department of Basic English D Block Building Classrooms - HZDVR8,Classrooms,en,
39.900177,32.779982,Department of Basic English D Block Building Classrooms - HZDCVR,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZ1,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZ2,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE001,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE002,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE003,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE004,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE005,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE006,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE007,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE008,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE101,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE102,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE103,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE104,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE105,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE106,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE107,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE108,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE201,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE202,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE203,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE204,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE205,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE206,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE207,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE208,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE301,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE302,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE303,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE304,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE305,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE306,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE307,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZE308,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZEAU1,Classrooms,en,
39.900532,32.780245,Department of Basic English E Block Building Classrooms - HZEAU2,Classrooms,en,
39.900145,32.778899,Department of Basic English F Block Building Classrooms - HZF001,Classrooms,en,
39.900145,32.778899,Department of Basic English F Block Building Classrooms - HZF002,Classrooms,en,
39.900145,32.778899,Department of Basic English F Block Building Classrooms - HZF003,Classrooms,en,
39.900145,32.778899,Department of Basic English F Block Building Classrooms - HZF004,Classrooms,en,
39.900145,32.778899,Department of Basic English F Block Building Classrooms - HZF005,Classrooms,en,
39.900145,32.778899,Department of Basic English F Block Building Classrooms - HZF006,Classrooms,en,
39.900145,32.778899,Department of Basic English F Block Building Classrooms - HZF007,Classrooms,en,
39.900145,32.778899,Department of Basic English F Block Building Classrooms - HZF008,Classrooms,en,
39.900145,32.778899,Department of Basic English F Block Building Classrooms - HZF009,Classrooms,en,
39.900145,32.778899,Department of Basic English F Block Building Classrooms - HZF010,Classrooms,en,
39.900145,32.778899,Department of Basic English F Block Building Classrooms - HZF011,Classrooms,en,
39.900145,32.778899,Department of Basic English F Block Building Classrooms - HZF012,Classrooms,en,
39.900145,32.778899,Department of Basic English F Block Building Classrooms - HZF101,Classrooms,en,
39.900145,32.778899,Department of Basic English F Block Building Classrooms - HZF102,Classrooms,en,
39.900145,32.778899,Department of Basic English F Block Building Classrooms - HZF103,Classrooms,en,
39.900145,32.778899,Department of Basic English F Block Building Classrooms - HZF104,Classrooms,en,
39.900145,32.778899,Department of Basic English F Block Building Classrooms - HZF105,Classrooms,en,
39.900145,32.778899,Department of Basic English F Block Building Classrooms - HZF106,Classrooms,en,
39.900145,32.778899,Department of Basic English F Block Building Classrooms - HZF107,Classrooms,en,
39.900145,32.778899,Department of Basic English F Block Building Classrooms - HZF108,Classrooms,en,
39.900145,32.778899,Department of Basic English F Block Building Classrooms - HZF109,Classrooms,en,
39.900145,32.778899,Department of Basic English F Block Building Classrooms - HZF110,Classrooms,en,
39.900145,32.778899,Department of Basic English F Block Building Classrooms - HZF111,Classrooms,en,
39.900145,32.778899,Department of Basic English F Block Building Classrooms - HZF112,Classrooms,en,
39.900484,32.778923,Department of Basic English G Block Building Classrooms - HZG001,Classrooms,en,
39.900484,32.778923,Department of Basic English G Block Building Classrooms - HZG002,Classrooms,en,
39.900484,32.778923,Department of Basic English G Block Building Classrooms - HZG003,Classrooms,en,
39.900484,32.778923,Department of Basic English G Block Building Classrooms - HZG004,Classrooms,en,
39.900484,32.778923,Department of Basic English G Block Building Classrooms - HZG005,Classrooms,en,
39.900484,32.778923,Department of Basic English G Block Building Classrooms - HZG006,Classrooms,en,
39.900484,32.778923,Department of Basic English G Block Building Classrooms - HZG007,Classrooms,en,
39.900484,32.778923,Department of Basic English G Block Building Classrooms - HZG008,Classrooms,en,
39.900484,32.778923,Department of Basic English G Block Building Classrooms - HZG009,Classrooms,en,
39.900484,32.778923,Department of Basic English G Block Building Classrooms - HZG010,Classrooms,en,
39.900484,32.778923,Department of Basic English G Block Building Classrooms - HZG011,Classrooms,en,
39.900484,32.778923,Department of Basic English G Block Building Classrooms - HZG012,Classrooms,en,
39.900484,32.778923,Department of Basic English G Block Building Classrooms - HZG101,Classrooms,en,
39.900484,32.778923,Department of Basic English G Block Building Classrooms - HZG102,Classrooms,en,
39.900484,32.778923,Department of Basic English G Block Building Classrooms - HZG103,Classrooms,en,
39.900484,32.778923,Department of Basic English G Block Building Classrooms - HZG104,Classrooms,en,
39.900484,32.778923,Department of Basic English G Block Building Classrooms - HZG105,Classrooms,en,
39.900484,32.778923,Department of Basic English G Block Building Classrooms - HZG106,Classrooms,en,
39.900484,32.778923,Department of Basic English G Block Building Classrooms - HZG107,Classrooms,en,
39.900484,32.778923,Department of Basic English G Block Building Classrooms - HZG108,Classrooms,en,
39.900484,32.778923,Department of Basic English G Block Building Classrooms - HZG109,Classrooms,en,
39.900484,32.778923,Department of Basic English G Block Building Classrooms - HZG110,Classrooms,en,
39.900484,32.778923,Department of Basic English G Block Building Classrooms - HZG111,Classrooms,en,
39.900484,32.778923,Department of Basic English G Block Building Classrooms - HZG112,Classrooms,en,
39.900484,32.778923,Department of Basic English G Block Building Classrooms - HZLAB01,Classrooms,en,
39.900484,32.778923,Department of Basic English G Block Building Classrooms - HZNB001,Classrooms,en,
39.900484,32.778923,Department of Basic English G Block Building Classrooms - HZNB002,Classrooms,en,
39.8957773778439,32.7800273895264,Department of Biological Sciences Building Classrooms - BIOZ03,Classrooms,en,
39.8957773778439,32.7800273895264,Department of Biological Sciences Building Classrooms - BIOZ04,Classrooms,en,
39.8957773778439,32.7800273895264,Department of Biological Sciences Building Classrooms - BIOZ05,Classrooms,en,
39.8957773778439,32.7800273895264,Department of Biological Sciences Building Classrooms - BIOZ06,Classrooms,en,
39.8957773778439,32.7800273895264,Department of Biological Sciences Building Classrooms - BIOZ07,Classrooms,en,
39.8957773778439,32.7800273895264,Department of Biological Sciences Building Classrooms - BIO104,Classrooms,en,
39.8957773778439,32.7800273895264,Department of Biological Sciences Building Classrooms - BIO213,Classrooms,en,
39.8957773778439,32.7800273895264,Department of Biological Sciences Building Classrooms - BIOLBZ08,Classrooms,en,
39.8957773778439,32.7800273895264,Department of Biological Sciences Building Classrooms - BIOLB103,Classrooms,en,
39.8957773778439,32.7800273895264,Department of Biological Sciences Building Classrooms - BIOLB107,Classrooms,en,
39.8884264360583,32.7824857234737,Department of Chemical Engineering Building Classrooms - Z14,Classrooms,en,
39.8884264360583,32.7824857234737,Department of Chemical Engineering Building Classrooms - Z15A,Classrooms,en,
